,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
1841039,0,1,100.0,1,0,1,74,1218,0,0,0.0,1903,duo-fpp,50,0,0.0,0,0.0,0,0,250.5,2,1545,0.2857
2999811,0,6,389.4,0,1,0,3,0,4,1,67.75,1822,solo-fpp,92,0,1942.0,0,0.0,0,0,1612.0,5,0,1.0
2816283,1,3,175.1,0,0,3,45,1484,0,0,0.0,1875,squad-fpp,29,0,0.0,0,0.0,0,0,2549.0,7,1589,1.0
3185796,0,0,0.0,0,0,0,70,0,0,0,0.0,1365,solo-fpp,96,0,0.0,0,0.0,0,0,311.9,4,0,0.3789
1362968,0,2,368.0,3,0,1,25,0,1,1,25.18,1984,squad-fpp,28,0,590.8,0,0.0,0,0,2338.0,5,0,0.6667
1907275,2,0,326.1,1,0,0,77,1927,0,0,0.0,1249,squad-fpp,28,0,0.0,0,0.0,0,0,59.86,2,1672,0.1852
1282988,0,0,0.0,0,0,0,77,0,0,0,0.0,1375,squad-fpp,29,0,0.0,0,0.0,0,0,166.1,1,0,0.1786
3902218,0,0,0.0,0,0,0,74,0,0,0,0.0,1883,duo-fpp,43,0,0.0,0,0.0,0,0,23.22,3,0,0.1667
1739760,0,0,0.0,0,0,0,81,0,0,0,0.0,1343,duo-fpp,48,0,0.0,0,0.0,0,0,102.8,0,0,0.1915
1370013,1,5,338.4,2,0,5,8,0,3,2,55.68,1352,duo-fpp,47,0,0.0,0,0.0,0,0,2774.0,5,0,0.8261
6930,0,2,148.3,0,0,1,69,1000,0,0,0.0,1291,squad-fpp,27,0,0.0,0,0.0,0,0,229.1,2,1500,0.2692
944591,0,0,57.34,0,0,0,65,0,0,0,0.0,1365,duo-fpp,45,0,0.0,0,0.0,0,0,223.6,2,0,0.2273
1124246,0,3,299.7,3,1,8,27,1225,1,1,14.95,1375,squad-fpp,30,0,0.0,0,0.0,0,0,1234.0,6,1456,0.7931
218885,1,2,73.57,0,0,3,55,0,0,0,0.0,1776,duo-fpp,47,0,934.7,0,0.0,0,0,898.0,5,0,0.413
3534800,1,0,42.84,0,0,4,71,0,0,0,0.0,1774,squad-fpp,29,0,0.0,0,0.0,0,0,432.0,4,0,0.25
2179393,0,0,175.5,1,0,0,42,0,1,1,10.41,1369,duo,49,0,0.0,0,0.0,0,0,56.18,2,0,0.1667
2605994,0,0,107.7,3,0,1,42,0,0,0,0.0,1782,squad-fpp,28,0,0.0,0,0.0,0,0,187.8,3,0,0.8519
4265616,0,1,134.5,0,0,0,33,1291,1,1,22.67,1427,squad-fpp,28,1,0.0,0,0.0,0,0,431.8,3,1361,0.4074
3474542,2,1,221.5,0,0,6,21,1153,1,1,76.84,1857,duo,50,0,3321.0,0,0.0,0,0,2313.0,7,1458,0.8163
3314249,0,6,52.26,0,0,2,39,0,0,0,0.0,1827,squad-fpp,27,0,9022.0,0,247.2,0,0,2390.0,5,0,0.9231
1847954,1,2,35.11,0,0,1,47,1273,0,0,0.0,1923,squad-fpp,30,0,3120.0,0,0.0,0,0,4125.0,7,1448,0.7931
842740,0,0,200.0,0,0,0,19,0,2,1,37.23,1335,solo-fpp,95,0,0.0,0,0.0,0,0,635.4,5,0,0.5
4339340,0,0,0.0,0,0,0,79,0,0,0,0.0,1364,duo-fpp,49,0,0.0,0,0.0,0,0,97.4,1,0,0.1458
1757445,0,1,43.0,0,0,0,77,0,0,0,0.0,1403,solo-fpp,95,0,0.0,0,0.0,0,0,85.23,1,0,0.2447
2860288,0,6,189.7,0,0,0,25,0,1,1,183.4,1343,solo-fpp,93,0,0.0,0,0.0,0,0,1352.0,4,0,0.8152
747041,0,0,31.02,0,0,0,74,0,0,0,0.0,1922,duo,48,0,0.0,0,0.0,0,0,409.7,7,0,0.2766
118201,0,0,0.0,0,0,0,83,0,0,0,0.0,1374,squad,27,0,0.0,0,4.784,0,0,130.9,0,0,0.0385
3507938,0,1,33.39,0,0,1,70,1323,0,0,0.0,1775,duo-fpp,47,0,0.0,0,46.01,0,0,758.9,2,1575,0.3478
2166632,0,0,0.0,0,0,0,64,0,0,0,0.0,1359,solo-fpp,97,0,391.0,0,0.0,0,0,453.3,1,0,0.4479
2966743,1,0,84.19,0,0,0,88,0,0,0,0.0,1364,duo-fpp,46,0,0.0,0,0.0,0,0,14.98,2,0,0.0222
324352,0,0,0.0,0,0,0,56,0,0,0,0.0,1889,squad-fpp,30,0,449.8,0,0.0,0,0,203.1,2,0,0.5517
4000397,0,0,0.0,0,0,5,61,0,0,0,0.0,1515,duo,49,0,0.0,0,0.0,0,0,180.4,2,0,0.5417
2767925,0,1,304.2,2,0,1,60,0,0,0,0.0,1437,squad-fpp,28,2,0.0,0,0.0,0,0,505.7,2,0,0.4444
3485515,0,3,278.8,2,0,11,9,0,3,1,26.38,1771,squad-fpp,26,0,0.0,0,0.0,0,0,3277.0,5,0,0.76
2029060,0,0,0.0,0,0,0,65,0,0,0,0.0,1377,duo-fpp,48,0,0.0,0,0.0,0,0,41.58,1,0,0.4043
1978542,0,2,35.46,0,0,1,57,0,0,0,0.0,1778,squad,27,0,2891.0,0,0.0,0,0,1207.0,3,0,0.5
2768868,0,1,83.61,1,0,0,36,0,1,1,6.677,1881,duo-fpp,49,0,0.0,0,0.0,0,0,148.3,3,0,0.25
4018413,0,0,0.0,0,0,0,78,1341,0,0,0.0,1459,squad-fpp,27,1,0.0,0,0.0,0,0,123.6,0,1522,0.1538
4143293,0,2,339.5,3,1,2,30,0,1,1,8.355,1808,duo-fpp,48,0,0.0,0,0.0,0,0,1691.0,5,0,0.6596
2763269,1,1,0.0,0,0,1,68,0,0,0,0.0,1365,squad-fpp,27,1,0.0,0,0.0,0,0,629.3,3,0,0.2308
1005206,0,0,0.0,0,0,6,46,0,0,0,0.0,1760,squad-fpp,26,0,1458.0,0,0.0,0,0,1815.0,3,0,0.6
288951,1,5,525.2,5,3,3,3,0,5,2,217.1,1811,squad-fpp,26,1,1197.0,0,31.54,0,0,3461.0,12,0,1.0
1884457,2,1,118.7,0,0,1,58,1507,0,0,0.0,1273,squad-fpp,28,0,0.0,0,0.0,0,0,1175.0,4,1580,0.5185
4224565,0,0,0.0,0,0,2,51,1000,0,0,0.0,1761,squad-fpp,28,0,0.0,0,0.0,0,0,1943.0,5,1500,0.7037
4172171,0,3,681.7,6,2,17,5,0,6,2,43.48,1362,squad-fpp,28,0,0.0,0,0.0,0,0,2989.0,6,0,0.7778
3105526,0,0,148.7,1,1,1,33,0,1,1,6.535,1964,duo-fpp,47,0,4231.0,0,0.0,0,0,1790.0,4,0,0.7174
3635452,0,1,0.0,0,0,0,56,0,0,0,0.0,1379,squad,26,0,0.0,0,0.0,0,0,2316.0,3,0,0.64
474283,1,0,0.0,0,0,0,71,1163,0,0,0.0,1252,squad-fpp,28,0,0.0,0,0.0,0,0,169.6,3,1440,0.2222
3845602,0,0,128.0,1,0,0,35,1380,1,1,3.266,1373,squad-fpp,28,0,0.0,0,0.0,0,0,58.97,1,1501,0.2963
642249,0,1,200.0,0,0,0,22,0,2,1,25.69,1510,solo-fpp,97,0,0.0,0,0.0,0,0,329.6,3,0,0.2917
523983,1,0,379.1,1,1,6,16,1266,2,1,35.56,1482,duo-fpp,49,0,0.0,0,0.0,0,0,2115.0,5,1580,0.875
1815272,0,0,0.0,0,0,0,85,0,0,0,0.0,1379,duo-fpp,49,0,0.0,0,0.0,0,0,77.64,3,0,0.125
3516736,0,1,234.8,2,0,0,9,1067,4,2,72.57,1386,duo-fpp,49,0,0.0,0,0.0,0,0,1090.0,2,1491,0.5208
2310509,1,1,164.5,1,0,0,12,0,2,1,56.31,1295,squad-fpp,30,0,434.7,0,0.0,0,0,3703.0,7,0,0.8276
38426,0,0,0.0,0,0,0,81,1411,0,0,0.0,1436,duo,49,0,0.0,0,0.0,0,0,89.95,1,1606,0.0625
2657761,0,5,90.52,0,0,2,35,0,0,0,0.0,1798,duo-fpp,48,0,7401.0,0,0.0,0,1,1606.0,5,0,0.9149
812186,0,0,0.0,0,0,0,57,0,0,0,0.0,1889,solo,92,0,0.0,0,0.0,0,0,430.6,5,0,0.4176
3785489,0,0,0.0,0,0,0,97,1006,0,0,0.0,1361,solo-fpp,97,0,0.0,0,0.0,0,0,17.26,0,1498,0.0
1222820,0,0,0.0,0,0,0,57,1100,0,0,0.0,1819,duo-fpp,47,0,0.0,0,0.0,0,0,320.4,3,1490,0.3913
1476767,0,0,0.0,0,0,0,52,1069,0,0,0.0,1347,squad-fpp,30,0,0.0,0,0.0,0,0,2235.0,2,1476,0.7931
3983650,0,0,66.05,1,0,0,61,1322,0,0,0.0,1388,duo,46,0,0.0,0,0.0,0,0,260.9,2,1540,0.2889
4161358,0,0,30.6,0,0,0,70,0,0,0,0.0,1805,duo-fpp,46,0,0.0,0,0.0,0,0,396.9,2,0,0.2444
2831481,0,1,373.1,1,0,2,64,0,0,0,0.0,1432,squad-fpp,30,0,0.0,0,0.0,0,0,647.1,2,0,0.3448
123360,1,3,579.7,5,0,4,8,1300,3,2,68.67,1784,squad,28,0,804.4,0,0.0,0,0,4587.0,6,1490,1.0
3965253,0,0,553.7,5,2,1,1,0,7,3,54.45,1996,squad-fpp,27,0,0.0,0,0.0,0,0,179.1,2,0,0.0769
100935,0,0,100.0,1,0,0,77,0,0,0,0.0,1879,squad-fpp,28,0,0.0,0,0.0,0,0,646.3,4,0,0.0741
87367,0,0,100.0,1,0,0,46,0,1,1,0.5206,1968,squad-fpp,31,0,0.0,0,0.0,0,0,25.19,2,0,0.0
614166,1,1,149.2,2,0,2,15,0,1,1,108.2,1798,squad-fpp,18,1,8286.0,0,0.0,0,0,2439.0,6,0,0.7059
2817761,1,4,371.8,2,0,4,28,0,1,1,6.788,1451,duo-fpp,47,0,0.0,0,0.0,0,0,2810.0,3,0,0.913
1016325,0,0,248.0,2,0,0,16,0,2,1,53.53,1932,squad-fpp,25,0,0.0,0,0.0,0,0,173.4,2,0,0.0417
3718510,0,0,125.2,2,0,5,36,1385,1,1,31.87,1418,squad-fpp,31,0,0.0,0,0.0,0,0,299.1,2,1528,0.4
2447257,0,1,68.45,0,0,0,48,0,0,0,0.0,1430,squad-fpp,29,1,357.5,0,117.0,0,0,2604.0,7,0,0.9286
1565188,0,0,0.0,0,0,0,92,0,0,0,0.0,1565,squad-fpp,29,0,0.0,0,0.0,0,0,164.1,1,0,0.0357
1742283,0,0,0.0,0,0,0,91,1163,0,0,0.0,1831,squad,26,0,0.0,0,0.0,0,0,100.6,1,1517,0.04
1516176,0,0,0.0,0,0,0,88,1256,0,0,0.0,1381,squad-fpp,29,0,0.0,0,0.0,0,0,0.0,0,1501,0.0
1257554,0,0,0.0,0,0,0,94,0,0,0,0.0,1450,squad,29,0,0.0,0,0.0,0,0,0.0,0,0,0.0357
528037,0,3,747.6,0,0,4,28,0,1,1,79.72,1893,duo-fpp,49,0,0.0,0,0.0,0,0,3753.0,4,0,0.9167
2757264,0,0,34.3,0,0,0,75,0,0,0,0.0,1327,duo-fpp,49,0,0.0,0,0.0,0,0,130.6,2,0,0.1875
18718,0,0,0.0,0,0,0,70,1312,0,0,0.0,1778,squad,28,0,0.0,0,0.0,0,0,246.9,2,1512,0.1852
3883117,0,0,100.0,1,1,0,52,0,1,1,7.628,1307,squad,27,0,0.0,0,0.0,0,0,58.49,1,0,0.1538
2694613,0,3,320.5,1,0,13,31,1391,1,1,41.79,1918,squad-fpp,29,1,839.8,0,33.71,0,0,2463.0,8,1529,0.5357
3923000,1,1,468.1,6,3,3,3,0,5,3,35.59,1407,squad-fpp,26,0,0.0,0,0.0,0,0,680.7,3,0,0.48
890560,0,0,100.0,1,1,1,27,0,1,1,1.63,1348,squad-fpp,27,0,0.0,0,0.0,0,0,444.0,9,0,0.8462
1184604,0,2,148.3,1,0,3,24,0,1,1,9.355,1372,squad-fpp,30,1,0.0,0,0.0,0,0,2424.0,7,0,0.9655
24838,0,2,264.0,2,1,1,18,0,1,1,23.76,1814,squad-fpp,27,0,0.0,0,0.0,0,0,3842.0,4,0,0.8846
2994388,0,1,51.76,0,0,1,79,0,0,0,0.0,1901,squad,27,0,0.0,0,0.0,0,0,286.2,2,0,0.1538
979502,0,0,95.88,0,0,0,82,0,0,0,0.0,1390,duo-fpp,46,0,0.0,0,0.0,0,0,120.6,1,0,0.0444
2008583,0,0,0.0,0,0,0,49,1064,0,0,0.0,1453,solo,97,0,0.0,0,0.0,0,0,1078.0,6,1518,0.6979
2233703,0,0,122.0,0,1,3,27,1000,1,1,36.24,1886,solo-fpp,98,0,1164.0,0,0.0,0,0,985.4,6,1500,0.6392
33705,0,0,100.0,1,0,0,41,1091,1,1,10.77,1372,squad,25,0,0.0,0,0.0,0,0,61.18,3,1457,0.0417
2784586,0,0,0.0,0,0,0,87,1482,0,0,0.0,1370,squad-fpp,28,0,0.0,0,0.0,0,0,0.0,0,1454,0.0
3234579,0,0,24.25,0,0,0,72,1074,0,0,0.0,1374,solo-fpp,97,0,0.0,0,0.0,0,0,141.5,3,1490,0.3021
3123146,0,1,200.0,2,0,0,32,1465,1,1,14.83,1776,squad-fpp,30,0,7.795,0,0.0,0,0,1619.0,5,1533,0.4483
1767157,0,0,43.77,0,0,0,90,1401,0,0,0.0,1369,squad-fpp,29,0,0.0,0,0.0,0,0,79.97,2,1439,0.0357
4047530,0,0,0.0,0,0,0,54,0,0,0,0.0,1370,squad,28,0,0.0,0,0.0,0,0,1500.0,6,0,0.5556
1414177,0,1,22.44,0,0,1,45,0,0,0,0.0,1376,squad-fpp,27,0,0.0,0,0.0,0,0,2942.0,6,0,0.8077
2436134,0,0,0.0,0,0,0,73,1027,0,0,0.0,1377,duo-fpp,50,0,0.0,0,0.0,0,0,0.0,0,1434,0.2653
3251774,0,1,101.0,1,0,4,28,0,1,1,8.919,1747,squad-fpp,28,1,3490.0,0,0.0,1,0,1094.0,4,0,0.5556
278132,0,0,24.51,0,0,0,66,0,0,0,0.0,1298,duo-fpp,48,0,0.0,0,0.0,0,0,98.33,3,0,0.3404
1337049,1,1,460.0,2,1,0,9,0,3,1,227.2,1330,squad-fpp,27,0,297.5,0,0.5735,0,0,3158.0,3,0,0.8077
51225,0,0,178.3,0,0,3,69,0,0,0,0.0,1240,squad-fpp,27,0,0.0,0,0.0,0,0,217.2,2,0,0.1923
2633518,0,2,70.2,0,0,0,61,1176,0,0,0.0,1781,squad-fpp,32,0,863.4,0,0.0,0,0,1827.0,3,1406,0.3226
2060778,0,0,66.22,0,0,0,96,1623,0,0,0.0,1402,solo-fpp,99,0,0.0,0,0.0,0,0,3.814,1,1542,0.0204
4030278,0,0,0.0,0,0,0,83,1676,0,0,0.0,1378,squad-fpp,31,0,0.0,0,0.0,0,0,76.2,1,1473,0.0333
16806,0,4,0.0,0,0,7,46,0,0,0,0.0,1850,squad-fpp,27,0,3999.0,0,0.0,0,0,2097.0,5,0,0.6923
3312035,0,4,449.1,2,4,1,2,1395,5,2,133.2,1762,duo-fpp,45,0,3861.0,0,39.31,0,0,3398.0,6,1502,1.0
4340971,0,0,25.8,0,0,1,60,1030,0,0,0.0,2037,duo,47,0,0.0,0,0.0,0,0,675.4,5,1502,0.413
2396067,2,3,431.5,2,1,11,8,0,3,1,24.83,1875,squad-fpp,27,2,969.0,0,0.0,0,0,1062.0,3,0,0.5769
2542097,0,0,25.8,0,0,0,68,0,0,0,0.0,1428,squad-fpp,25,0,0.0,0,0.0,0,0,253.0,4,0,0.1667
1382741,0,0,0.0,0,0,0,67,0,0,0,0.0,1875,squad-fpp,28,0,2538.0,0,0.0,1,0,542.7,5,0,0.2593
2448032,0,1,0.0,0,0,0,64,1230,0,0,0.0,1454,duo,50,0,0.0,0,0.0,0,0,265.1,1,1502,0.4286
812101,0,0,0.0,0,0,0,77,283,0,0,0.0,1443,duo,43,0,0.0,0,0.0,0,0,0.0,0,469,0.0
3938893,0,0,25.38,0,0,0,82,0,0,0,0.0,1397,squad,26,0,0.0,0,0.0,0,0,43.48,2,0,0.2
1100293,0,0,50.17,0,0,0,72,0,0,0,0.0,1791,duo-fpp,47,0,0.0,0,0.0,0,0,165.4,1,0,0.1957
4179624,0,1,206.2,1,0,2,12,1022,2,1,44.85,1433,duo-fpp,49,0,143.4,0,0.0,0,0,2765.0,2,1497,0.9792
428113,2,0,334.0,0,1,0,42,0,2,1,134.9,715,normal-squad-fpp,15,0,0.0,0,0.0,0,0,1890.0,10,0,0.6429
1503268,0,0,182.8,1,1,0,41,1084,1,1,5.727,1421,duo-fpp,48,0,0.0,0,0.0,0,0,104.4,2,1445,0.1702
1139999,0,2,268.9,2,1,1,5,1301,4,1,40.65,1313,duo-fpp,46,0,0.0,0,0.0,0,0,3469.0,5,1569,1.0
290434,0,7,450.6,3,0,6,25,1461,1,1,14.57,1823,squad-fpp,29,1,1841.0,0,0.0,0,0,3158.0,5,1532,0.6786
1320752,0,0,0.0,0,0,0,95,1314,0,0,0.0,1986,duo-fpp,50,0,0.0,0,0.0,0,0,0.0,0,1529,0.0
1647102,1,2,415.4,3,1,1,6,1576,3,1,106.5,1371,squad,28,1,0.0,0,0.0,0,0,4017.0,4,1557,1.0
3127906,0,0,0.0,0,0,0,53,0,0,0,0.0,1426,duo-fpp,47,0,0.0,0,0.0,0,0,1212.0,2,0,0.587
417376,0,0,0.0,0,0,0,85,0,0,0,0.0,1387,duo,46,0,0.0,0,0.0,0,0,33.67,0,0,0.0444
154256,0,1,38.3,0,0,1,28,0,1,1,105.6,1924,duo-fpp,49,0,0.0,0,0.0,0,0,1498.0,7,0,0.6667
4421191,0,0,66.22,0,0,0,62,0,0,0,0.0,1340,duo-fpp,40,0,0.0,0,0.0,0,0,124.2,2,0,0.2821
559571,0,2,0.0,0,0,11,59,0,0,0,0.0,1885,squad,27,1,5028.0,0,0.0,0,0,1368.0,3,0,0.4615
1769353,0,1,25.76,0,0,1,52,1189,0,0,0.0,1442,squad-fpp,28,0,0.0,0,0.0,0,0,1516.0,4,1398,0.7037
3488058,0,0,0.0,0,0,0,73,0,0,0,0.0,1351,squad,27,0,0.0,0,0.0,0,0,315.9,5,0,0.1923
1864837,0,0,175.5,0,0,0,35,1434,1,1,22.08,1325,duo-fpp,49,1,0.0,0,0.0,0,0,302.7,2,1452,0.4167
735151,1,6,271.3,1,0,13,15,1168,2,1,32.63,1885,squad,25,2,603.9,0,0.0,0,0,3503.0,10,1428,0.75
793531,0,0,130.5,0,1,0,38,0,1,1,4.82,1962,solo,96,0,0.0,0,0.0,0,0,238.1,3,0,0.3368
1632196,0,0,0.0,0,0,0,63,0,0,0,0.0,1316,duo-fpp,48,0,0.0,0,0.0,0,0,16.26,1,0,0.3617
2312433,0,0,0.0,0,0,0,77,1000,0,0,0.0,1450,solo-fpp,96,0,0.0,0,0.0,0,0,41.2,2,1500,0.2
881849,0,3,100.0,1,0,1,35,1035,0,0,0.0,1391,squad-fpp,29,2,0.0,0,19.89,0,0,2889.0,2,1468,1.0
4162210,0,0,45.03,0,0,0,48,0,0,0,0.0,1360,duo-fpp,47,0,0.0,0,0.0,0,0,1976.0,8,0,0.7174
1869497,0,0,0.0,0,0,0,85,0,0,0,0.0,1854,duo-fpp,48,0,0.0,0,0.0,0,0,92.97,0,0,0.1064
2914978,3,3,218.7,0,0,5,20,1134,1,1,11.43,1418,squad-fpp,30,0,0.0,0,0.0,0,0,3528.0,3,1487,0.931
2546008,1,0,30.96,0,0,0,84,0,0,0,0.0,1657,duo-fpp,47,0,0.0,0,0.0,0,0,118.6,1,0,0.087
1830658,0,0,0.0,0,0,0,79,1070,0,0,0.0,1424,squad-fpp,29,0,0.0,0,0.0,0,0,215.7,2,1450,0.1786
3326933,0,0,20.4,0,0,0,73,1239,0,0,0.0,1363,duo-fpp,49,0,0.0,0,0.0,0,0,158.4,1,1456,0.2708
897033,0,0,22.49,0,0,0,64,1306,0,0,0.0,1412,solo-fpp,96,0,0.0,0,0.0,0,0,177.0,3,1537,0.3895
2730237,0,1,48.55,0,0,0,47,0,0,0,0.0,1871,duo-fpp,48,0,2263.0,0,0.0,0,0,2648.0,5,0,0.7021
4300740,0,2,81.91,0,0,0,50,0,0,0,0.0,1405,duo,45,0,1061.0,0,0.0,0,0,877.2,5,0,0.5227
1294693,0,0,0.0,0,0,0,69,0,0,0,0.0,1385,duo,48,0,0.0,0,0.0,0,0,347.2,2,0,0.3617
4405692,0,0,51.7,0,0,0,93,1420,0,0,0.0,1336,duo-fpp,50,0,0.0,0,0.0,0,0,17.4,1,1503,0.0204
4185298,0,0,200.0,2,1,0,22,1450,2,1,39.91,1317,squad-fpp,29,0,0.0,0,0.0,0,0,86.58,2,1485,0.1786
833945,0,1,182.1,0,1,0,24,0,1,1,10.5,1891,solo-fpp,99,0,1531.0,0,0.0,0,0,2809.0,10,0,0.9082
993979,0,0,0.0,0,0,1,53,0,0,0,0.0,1923,duo-fpp,46,0,0.0,0,0.0,0,0,508.2,7,0,0.5333
3437137,0,1,76.78,1,0,0,79,0,0,0,0.0,1383,squad-fpp,29,1,0.0,0,0.0,0,0,310.5,2,0,0.2857
4279184,0,2,121.9,1,0,2,53,1498,0,0,0.0,1419,duo-fpp,48,0,295.0,0,0.0,0,0,1620.0,5,1558,0.6809
4106291,0,0,0.0,0,0,0,58,1348,0,0,0.0,1452,solo-fpp,98,0,236.1,0,0.0,0,0,265.2,5,1678,0.6495
2927638,0,2,0.0,0,0,1,66,1230,0,0,0.0,1397,squad,27,0,0.0,0,0.0,0,0,413.6,3,1515,0.4615
899123,0,0,0.0,0,0,0,78,0,0,0,0.0,1380,squad-fpp,30,0,0.0,0,0.0,0,0,221.8,2,0,0.1724
3393794,2,5,377.2,2,0,6,7,0,3,1,84.8,1908,squad-fpp,29,2,0.009,0,5.521,0,0,3962.0,10,0,1.0
4417766,1,2,413.1,3,1,1,4,1641,5,2,25.33,1389,squad,28,0,0.0,0,0.0,0,0,2485.0,5,1558,0.7407
1961733,0,0,149.3,0,0,0,24,0,2,1,94.07,1405,duo-fpp,50,0,0.0,0,0.0,0,0,127.7,1,0,0.3469
3056380,0,2,0.0,0,0,1,53,0,0,0,0.0,1853,duo,46,0,0.0,0,0.0,0,0,1560.0,5,0,0.5333
3484253,0,0,200.0,0,1,0,16,0,2,1,34.45,1422,solo-fpp,92,0,0.0,0,0.0,0,0,130.7,4,0,0.4286
3758641,1,4,530.0,4,0,10,5,1244,4,2,74.08,1818,squad-fpp,26,0,2372.0,0,0.0,0,0,2479.0,5,1506,0.56
3093348,0,0,0.0,0,0,0,80,0,0,0,0.0,1721,squad-fpp,26,0,0.0,0,0.0,0,0,96.04,3,0,0.16
1997066,0,0,74.35,0,0,0,63,0,0,0,0.0,1983,squad,28,0,1605.0,0,0.0,0,0,1839.0,11,0,0.3333
887201,0,0,0.0,0,0,0,96,0,0,0,0.0,1883,duo-fpp,49,0,0.0,0,0.0,0,0,0.0,0,0,0.0
1938777,0,0,53.82,0,0,0,55,1499,0,0,0.0,1385,squad-fpp,32,2,0.0,0,0.0,0,0,1529.0,7,1571,0.6774
2001314,0,1,0.0,0,0,0,58,0,0,0,0.0,1387,duo,49,0,0.0,0,0.0,0,0,1976.0,4,0,0.5833
3512751,0,0,52.2,1,0,0,37,0,1,1,29.42,1807,squad-fpp,28,0,0.0,0,0.0,0,0,1058.0,7,0,0.2593
4148685,0,4,366.8,2,0,3,5,1000,4,2,33.08,1379,squad,26,2,0.0,0,0.0,0,0,2525.0,6,1500,0.96
1050079,0,0,0.0,0,0,0,50,0,0,0,0.0,1389,squad,28,1,0.0,0,0.0,0,0,2589.0,4,0,0.8889
3124333,0,0,0.0,0,0,0,64,0,0,0,0.0,1879,squad,26,1,0.0,0,0.0,0,0,1011.0,3,0,0.32
3748928,0,0,143.9,0,0,0,58,1000,0,0,0.0,1284,duo-fpp,49,0,0.0,0,0.0,0,0,1060.0,2,1500,0.6458
1918555,1,0,45.19,1,0,1,52,1155,0,0,0.0,1351,squad-fpp,28,0,0.0,0,143.8,0,0,2129.0,4,1505,0.8148
91310,0,1,200.0,0,0,0,20,0,2,1,8.631,1372,solo-fpp,83,0,0.0,0,0.0,0,0,323.1,3,0,0.4512
766182,0,0,51.6,0,0,0,50,1050,0,0,0.0,1330,solo,85,0,0.0,0,0.0,0,0,555.6,4,1535,0.4762
3788936,0,2,63.5,0,0,2,65,0,0,0,0.0,1373,squad-fpp,29,0,0.0,0,112.8,0,0,1246.0,3,0,0.3929
1720639,0,1,222.3,0,2,1,18,0,2,1,88.33,1768,solo-fpp,96,0,0.0,0,0.0,0,0,314.4,3,0,0.4105
3941167,0,0,0.0,0,0,0,62,0,0,0,0.0,1885,squad-fpp,31,0,5178.0,0,0.0,0,0,792.9,3,0,0.5333
1385153,0,0,94.32,1,0,0,27,1000,1,1,6.645,1922,duo-fpp,47,0,0.0,0,0.0,0,0,760.9,6,1500,0.413
3738598,1,0,71.4,0,0,0,81,1056,0,0,0.0,1307,solo-fpp,96,0,0.0,0,0.0,0,0,95.0,1,1482,0.1579
658157,0,0,0.0,0,0,0,49,0,0,0,0.0,1349,squad-fpp,29,0,0.0,0,0.0,0,0,76.52,3,0,0.9643
260737,0,2,100.0,1,0,2,53,0,0,0,0.0,1349,duo-fpp,47,0,0.0,0,0.0,0,0,1600.0,5,0,0.7391
3230824,0,0,130.1,1,0,0,45,1595,0,0,0.0,1804,squad,29,0,0.0,0,0.0,0,0,91.76,4,1608,0.8571
975791,0,2,313.2,3,1,0,13,0,3,2,22.8,1446,squad-fpp,28,0,0.0,0,0.0,1,0,247.1,3,0,0.3704
3127173,0,0,0.0,0,0,0,55,0,0,0,0.0,1857,squad,29,0,0.0,0,0.0,0,0,1212.0,6,0,0.4643
323323,0,0,0.0,0,0,0,82,0,0,0,0.0,2123,solo,95,0,0.0,0,0.0,0,0,125.7,2,0,0.1064
990311,2,2,280.6,1,1,2,14,1346,2,1,45.33,1843,squad-fpp,29,0,3434.0,0,107.5,0,0,2047.0,8,1523,0.9286
2991554,0,0,0.0,0,0,0,84,1220,0,0,0.0,1922,squad-fpp,26,0,0.0,0,0.0,0,0,14.3,0,1462,0.0
904267,0,3,106.0,1,1,2,33,0,1,1,47.61,1883,squad-fpp,28,1,1475.0,0,0.0,1,1,3262.0,5,0,0.5185
3588378,0,0,200.0,1,1,1,16,0,2,2,7.632,1389,duo-fpp,48,1,0.0,0,0.0,0,0,1041.0,6,0,0.4894
272041,0,0,0.0,0,0,0,92,1196,0,0,0.0,1360,squad,28,0,0.0,0,0.0,0,0,1.719,1,1479,0.0
4314464,0,2,116.5,1,2,5,6,0,3,2,63.36,1340,duo-fpp,46,0,1002.0,0,0.0,0,0,2078.0,7,0,0.9333
1079916,0,1,0.0,0,0,1,72,0,0,0,0.0,1318,squad-fpp,29,0,0.0,0,0.0,0,0,477.4,2,0,0.3214
901843,0,4,258.2,0,0,13,9,0,2,1,138.3,1938,duo,47,1,6932.0,0,0.0,0,0,2496.0,6,0,0.9783
879725,0,2,135.1,1,1,2,20,1078,2,1,82.69,1417,duo-fpp,46,1,0.0,0,0.0,0,0,792.5,4,1487,0.6
1864377,0,0,161.9,0,1,0,46,980,1,1,9.908,1304,solo,99,0,0.0,0,0.0,0,0,113.0,1,1469,0.1939
4399974,1,0,102.0,1,0,1,21,1390,2,1,20.61,1274,squad-fpp,27,0,0.0,0,0.0,0,0,336.3,2,1422,0.0769
4062014,0,0,121.3,1,1,0,39,0,1,1,11.77,1471,duo,48,0,0.0,0,0.0,0,0,213.8,2,0,0.1915
